timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2022-11-03 13:33:01.68		start_recording
MSG	2022-11-03 13:33:01.68		image_on
MSG	2022-11-03 13:33:01.69		Recording_Amir.avi
2022-11-03 13:33:34.266	1049503418	False	7	2.5851	320.8718	2.7279	317.7787	23.11825	2.8424	332.4917	8.0203	315.9558	23.1841	0.2593	0.5739	2.3277	309.2518	-1.364	327.2251	23.0524	0.4919	0.5417
2022-11-03 13:33:34.299	1049503451	True	7	22.1128	332.5196	3.411	318.7259	23.334400000000002	25.4287	329.0732	11.5339	318.6772	23.2091	0.2594	0.5735	18.7969	335.966	1.2881	328.3076	23.4597	0.4919	0.5415
2022-11-03 13:33:34.333	1049503485	True	7	15.5736	322.2094	4.1496	319.4405	23.619349999999997	26.523	328.9478	14.1026	320.4989	23.8038	0.259	0.573	4.6241	315.4708	1.7375	326.7646	23.4349	0.4916	0.541
2022-11-03 13:33:34.366	1049503518	True	7	17.1573	327.5145	4.9329	320.1165	23.77125	23.5455	343.0668	15.5342	323.9078	23.8742	0.2585	0.5733	10.7692	311.9622	2.7644	325.12	23.6683	0.491	0.5408
2022-11-03 13:33:34.398	1049503550	True	7	14.5607	316.8521	5.7297	320.6381	23.992449999999998	7.2349	331.448	14.5017	325.0031	24.0395	0.2579	0.5741	21.8864	302.2562	4.7295	322.7733	23.9454	0.4904	0.5414
2022-11-03 13:33:34.432	1049503584	True	7	20.1334	329.1885	6.2261	321.0477	24.457749999999997	31.7795	351.2625	16.5612	328.2019	24.5538	0.2577	0.5745	8.4874	307.1144	5.1824	321.2035	24.3617	0.4902	0.542
2022-11-03 13:33:34.465	1049503617	True	7	6.264	334.1156	6.7632	321.5669	24.454300000000003	16.3392	332.7877	16.5984	328.8474	24.5145	0.2578	0.5742	-3.8112	335.4434	4.5064	322.2917	24.3941	0.4903	0.542
2022-11-03 13:33:34.499	1049503651	True	7	31.6317	335.3228	6.7579	321.5262	24.95235	40.2428	367.3943	18.9949	332.8127	25.1052	0.2581	0.5743	23.0206	303.2513	6.1019	320.6253	24.7995	0.4907	0.5417
2022-11-03 13:33:34.532	1049503684	True	7	25.5473	361.8652	6.7283	321.7281	25.1404	49.5689	365.9706	21.9188	336.0906	25.2181	0.2583	0.5743	1.5257	357.7599	5.8541	323.3947	25.0627	0.4908	0.5422
2022-11-03 13:33:34.566	1049503718	True	7	21.4944	335.028	7.2486	322.3415	25.1114	44.608	346.5681	24.0481	337.27	25.3233	0.2583	0.5744	-1.6192	323.4879	5.3837	323.365	24.8995	0.4907	0.5422
2022-11-03 13:33:34.599	1049503751	True	7	32.6607	352.9807	7.2257	322.4841	25.2416	48.0714	380.4353	26.2205	341.0862	25.5744	0.2586	0.5749	17.2501	325.5262	6.303	323.4903	24.9088	0.4908	0.5424
2022-11-03 13:33:34.632	1049503784	True	7	99.1533	485.5527	9.1763	324.332	25.70315	126.9415	503.0647	126.9415	503.0647	25.9893	0.2596	0.5761	71.3652	468.0408	71.3652	468.0408	25.417	0.4917	0.5438
2022-11-03 13:33:34.666	1049503818	False	7	117.4272	501.1294	117.4272	501.1294	25.6685	146.9098	530.067	146.9098	530.067	26.042	0.26	0.5765	87.9446	472.1919	87.9446	472.1919	25.295	0.492	0.5442
2022-11-03 13:33:34.699	1049503851	False	7	125.4108	511.4127	121.4241	506.2776	25.6722	157.4767	508.8907	152.2	519.4653	26.0039	0.2604	0.5768	93.3449	513.9347	90.6482	493.0899	25.3405	0.4925	0.5448
2022-11-03 13:33:34.732	1049503884	False	7	130.6208	485.9087	123.3939	502.9576	25.8804	158.2431	478.3992	154.2319	505.7005	26.226	0.2608	0.5769	102.9986	493.4182	94.787	493.2352	25.5348	0.493	0.5452
2022-11-03 13:33:34.765	1049503917	False	7	117.4216	486.198	121.3972	500.3458	25.884149999999998	124.412	484.5121	146.7247	500.2904	25.9585	0.261	0.5767	110.4312	487.8838	98.7522	491.9122	25.8098	0.4935	0.5452
2022-11-03 13:33:34.798	1049503950	False	7	119.4779	487.4959	121.085	498.8063	25.8825	129.8569	472.3886	143.2652	494.5401	26.1088	0.2614	0.5768	109.0988	502.6033	100.8923	494.0961	25.6562	0.4939	0.5454
2022-11-03 13:33:34.832	1049503984	False	7	97.3125	507.8923	120.1334	497.7201	25.7296	111.1757	506.9655	111.1757	506.9655	26.1518	0.2614	0.5774	83.4493	508.819	83.4493	508.819	25.3074	0.4937	0.5459
2022-11-03 13:33:34.865	1049504017	False	7	109.7452	533.5845	109.7452	533.5845	25.77655	127.2491	529.9851	127.2491	529.9851	26.1199	0.2616	0.5775	92.2412	537.1838	92.2412	537.1838	25.4332	0.4939	0.5459
2022-11-03 13:33:34.898	1049504050	False	7	117.9383	511.5682	113.847	522.5623	25.87715	142.5335	502.1864	134.901	516.0681	26.2429	0.2619	0.5773	93.3431	520.95	92.7929	529.0565	25.5114	0.4942	0.5456
2022-11-03 13:33:34.932	1049504084	False	7	101.0145	511.7053	120.9944	521.0795	25.8714	114.6164	526.6911	128.1237	519.6005	26.254	0.2619	0.577	87.4127	496.7195	90.9928	518.218	25.4888	0.4942	0.5454
2022-11-03 13:33:34.965	1049504117	False	7	120.3679	529.47	116.4206	520.9874	25.9354	148.6968	539.6052	133.2967	524.6424	26.37	0.2622	0.5773	92.0391	519.3348	91.2506	518.4482	25.5008	0.4943	0.5457
2022-11-03 13:33:34.999	1049504151	False	7	114.5866	526.5031	120.1496	521.2596	25.865949999999998	123.0674	511.8648	131.2381	522.0753	26.3598	0.2623	0.5774	106.1057	541.1414	94.2638	523.0173	25.3721	0.4945	0.5459
2022-11-03 13:33:35.032	1049504184	False	7	107.7334	524.5281	119.5265	521.6052	25.9865	135.6556	528.5345	131.9896	523.178	26.3738	0.2625	0.5775	79.8113	520.5217	91.8213	522.5982	25.5992	0.4946	0.546
2022-11-03 13:33:35.065	1049504217	True	7	112.2261	518.447	118.8406	521.7551	25.84915	122.0132	524.9032	130.5234	523.4454	26.2413	0.2624	0.5775	102.4389	511.9907	93.3813	521.0341	25.457	0.4947	0.5461
2022-11-03 13:33:35.099	1049504251	True	7	142.4485	552.7573	120.8165	522.4296	26.311700000000002	143.7245	545.1783	132.2335	526.2979	26.4099	0.2625	0.5779	141.1725	560.3364	99.6365	526.1476	26.2135	0.4949	0.5466
2022-11-03 13:33:35.131	1049504283	True	7	111.0016	536.9465	120.5804	523.0933	25.83845	134.4892	531.0573	132.5129	526.9136	26.5379	0.2624	0.5783	87.5141	542.8358	98.3202	528.172	25.139	0.4946	0.5467
2022-11-03 13:33:35.165	1049504317	True	7	121.9803	532.2816	119.8754	523.714	25.7462	145.8966	531.0668	133.9664	527.4195	26.3762	0.2624	0.5787	98.0641	533.4963	98.3649	528.8345	25.1162	0.4944	0.5468
2022-11-03 13:33:35.198	1049504350	True	7	113.3064	525.9919	119.0058	524.2623	25.881050000000002	127.3354	509.2089	133.3539	525.6786	26.2978	0.2623	0.5787	99.2774	542.7749	98.5193	530.3094	25.4643	0.4943	0.547
2022-11-03 13:33:35.232	1049504384	True	7	131.8017	373.2803	118.8508	525.5524	25.669	135.9045	366.7787	135.9045	366.7787	26.3462	0.263	0.5765	127.6989	379.7818	127.6989	379.7818	24.9918	0.4949	0.5447
2022-11-03 13:33:35.265	1049504417	False	7	228.0438	160.9917	228.0438	160.9917	25.59035	234.8872	159.4296	234.8872	159.4296	25.8709	0.2648	0.574	221.2005	162.5537	221.2005	162.5537	25.3098	0.4964	0.5425
2022-11-03 13:33:35.298	1049504450	False	7	245.9323	168.2479	236.9995	164.6244	25.2305	245.9118	169.9544	240.4065	164.6987	25.8871	0.2648	0.574	245.9528	166.5414	233.5924	164.5501	24.5739	0.4966	0.5424
2022-11-03 13:33:35.332	1049504484	False	7	229.5731	164.4746	235.9809	164.1708	25.18235	233.4453	143.3236	238.0856	157.5524	25.3991	0.2653	0.5738	225.7008	185.6255	230.9717	171.6085	24.9656	0.4971	0.5425
2022-11-03 13:33:35.365	1049504517	False	7	240.9907	169.0951	236.0108	164.6912	25.29075	239.8816	189.5941	238.5367	165.6137	25.9925	0.2655	0.574	242.0998	148.5961	233.7841	165.8334	24.589	0.4974	0.5425
2022-11-03 13:33:35.398	1049504550	False	7	452.839	105.536	247.1644	162.0501	25.13565	444.217	112.9993	280.3037	154.9624	25.4385	0.2681	0.5734	461.4609	98.0726	280.038	152.0618	24.8328	0.5003	0.542
2022-11-03 13:33:35.432	1049504584	False	7	453.7958	101.534	246.981	158.7679	25.04995	475.7823	139.9266	475.7823	139.9266	25.548	0.2679	0.5744	431.8093	63.1414	431.8093	63.1414	24.5519	0.4999	0.5427
2022-11-03 13:33:35.465	1049504617	False	7	487.5287	128.6196	487.5287	128.6196	24.78735	488.2307	156.2446	488.2307	156.2446	25.6263	0.2675	0.5751	486.8267	100.9947	486.8267	100.9947	23.9484	0.4995	0.543
2022-11-03 13:33:35.498	1049504650	False	7	675.3304	107.2634	581.5493	117.9279	24.5323	479.3354	147.1248	483.7774	151.6789	25.2012	0.267	0.5753	871.3254	67.4021	679.3212	84.1769	23.8634	0.4989	0.543
2022-11-03 13:33:35.531	1049504683	False	7	470.6786	124.8394	568.6984	116.959	24.6322	490.9698	123.1556	486.1775	142.123	25.4355	0.2669	0.5756	450.3875	126.5232	603.0118	98.3239	23.8289	0.4986	0.5432
2022-11-03 13:33:35.564	1049504716	False	7	467.681	111.5212	555.672	116.4716	24.71185	491.9871	126.7659	487.6465	138.2073	25.411	0.2669	0.5759	443.3748	96.2765	562.6973	97.8402	24.0127	0.4986	0.5431
2022-11-03 13:33:35.598	1049504750	False	7	261.6281	185.7084	541.9828	115.464	25.42485	259.7417	201.5499	441.3794	151.0129	26.1801	0.2648	0.5769	263.5146	169.867	501.6602	112.4891	24.6696	0.4969	0.5441
2022-11-03 13:33:35.631	1049504783	False	7	-52.5208	217.3719	525.4756	119.7929	25.53725	-67.1251	208.3347	-67.1251	208.3347	26.1605	0.2616	0.5777	-37.9164	226.4091	-37.9164	226.4091	24.914	0.4932	0.5448
2022-11-03 13:33:35.664	1049504816	False	7	-49.6302	212.9928	-49.6302	212.9928	25.48355	-31.2287	187.0787	-31.2287	187.0787	25.8972	0.2623	0.5772	-68.0317	238.9069	-68.0317	238.9069	25.0699	0.4937	0.5447
2022-11-03 13:33:35.698	1049504850	False	7	-38.0749	236.8299	-43.8451	224.9266	25.5985	-18.9895	224.8244	-25.1013	205.9756	26.2532	0.2628	0.5771	-57.1603	248.8355	-62.589	243.8775	24.9438	0.4942	0.5447
2022-11-03 13:33:35.731	1049504883	False	7	-37.3829	208.4669	-40.1409	220.2854	25.45805	-15.3222	203.1837	-21.8173	205.073	25.9849	0.2632	0.5768	-59.4435	213.7501	-61.5268	233.8008	24.9312	0.4948	0.5447
2022-11-03 13:33:35.765	1049504917	False	7	-31.739	190.6819	-37.6128	216.6715	25.47855	-11.3522	200.8786	-19.1575	204.0353	26.0004	0.2636	0.5765	-52.1258	180.4854	-59.1447	220.3208	24.9567	0.4953	0.5443
2022-11-03 13:33:35.798	1049504950	False	7	-26.26	204.9754	-37.5253	215.1967	25.49795	-2.641	207.2112	-15.7716	204.6898	26.0424	0.2639	0.5762	-49.8791	202.7395	-57.2402	216.6436	24.9535	0.4956	0.5442
2022-11-03 13:33:35.832	1049504984	False	7	-26.5502	228.7402	-36.4956	214.2147	25.855649999999997	0.5712	220.5485	0.5712	220.5485	26.5173	0.2641	0.5763	-53.6716	236.9319	-53.6716	236.9319	25.194	0.4959	0.5447
2022-11-03 13:33:35.865	1049505017	False	7	-35.4667	213.675	-35.4667	213.675	25.69675	-11.8409	222.2661	-11.8409	222.2661	26.3317	0.264	0.5766	-59.0925	205.0838	-59.0925	205.0838	25.0618	0.4959	0.5447
2022-11-03 13:33:35.897	1049505049	False	7	-53.0678	194.8455	-44.2785	204.2482	25.6378	-31.8499	186.8099	-21.8582	204.5154	26.423	0.2638	0.5768	-74.2857	202.8811	-66.6988	203.981	24.8526	0.4958	0.545
2022-11-03 13:33:35.931	1049505083	False	7	24.0347	346.2383	-30.6417	227.7577	26.03445	56.0063	336.0465	4.19	248.5154	26.6224	0.2643	0.5783	-7.937	356.4301	-47.0411	255.0116	25.4465	0.4961	0.5464
2022-11-03 13:33:35.964	1049505116	False	7	16.563	340.8149	-24.4046	243.408	25.608249999999998	43.4679	351.6069	14.1837	274.6636	26.3456	0.2639	0.5787	-10.342	330.0229	-37.7192	274.1246	24.8709	0.4959	0.5465
2022-11-03 13:33:35.997	1049505149	False	7	24.2506	341.2037	-19.3905	254.8031	25.830750000000002	54.7098	339.8755	22.542	288.1789	26.2772	0.2637	0.5788	-6.2087	342.5319	-31.2125	288.2835	25.3843	0.4958	0.5469
2022-11-03 13:33:36.031	1049505183	False	7	12.7449	325.505	-15.6013	263.0944	25.826	37.0078	341.3471	25.1849	297.5845	26.5525	0.2636	0.5789	-11.518	309.6629	-27.7103	292.2678	25.0995	0.4956	0.5468
2022-11-03 13:33:36.064	1049505216	True	7	133.6687	541.824	-8.8685	276.7258	26.4938	178.0924	546.0516	178.0924	546.0516	27.0442	0.2651	0.581	89.245	537.5964	89.245	537.5964	25.9434	0.4966	0.5493
2022-11-03 13:33:36.098	1049505250	False	7	139.2213	543.9288	139.2213	543.9288	26.011200000000002	170.021	546.1616	170.021	546.1616	26.5102	0.2648	0.581	108.4216	541.696	108.4216	541.696	25.5122	0.4966	0.5492
2022-11-03 13:33:36.131	1049505283	False	7	124.8921	508.838	132.0476	526.3611	26.08475	148.9362	520.3995	159.4651	533.2642	26.3107	0.2645	0.5808	100.848	497.2765	104.63	519.4579	25.8588	0.4966	0.5491
2022-11-03 13:33:36.165	1049505317	False	7	134.2482	534.6648	134.454	528.6678	26.297649999999997	150.9987	553.3325	156.6131	539.9601	26.4092	0.2643	0.5811	117.4978	515.9972	108.9311	518.2618	26.1861	0.4964	0.5491
2022-11-03 13:33:36.198	1049505350	False	7	122.2725	538.0674	132.704	529.4199	25.9955	142.4507	551.5916	153.0168	542.9033	26.2428	0.264	0.5813	102.0943	524.5431	107.2182	519.8137	25.7482	0.4962	0.5492
2022-11-03 13:33:36.231	1049505383	False	7	127.6199	524.8922	132.3583	529.837	26.1562	156.315	546.8645	153.6458	543.7329	26.5104	0.2638	0.5813	98.9247	502.9198	105.5329	516.3672	25.802	0.4959	0.5491
2022-11-03 13:33:36.264	1049505416	False	7	114.6401	537.7235	130.9638	530.1677	26.17315	125.492	537.1298	125.492	537.1298	26.3725	0.2633	0.5807	103.7882	538.3172	103.7882	538.3172	25.9738	0.4957	0.549
2022-11-03 13:33:36.297	1049505449	False	7	138.24	542.801	138.24	542.801	26.2879	152.1292	559.0096	152.1292	559.0096	26.4788	0.2626	0.5805	124.3508	526.5923	124.3508	526.5923	26.097	0.4951	0.5485
2022-11-03 13:33:36.330	1049505482	False	7	124.6349	514.0962	131.4288	528.4303	26.2761	144.269	532.9982	148.1941	545.9873	26.5849	0.262	0.5813	105.0009	495.1942	114.6635	510.8732	25.9673	0.4943	0.549
2022-11-03 13:33:36.364	1049505516	False	7	132.4907	539.0746	131.5248	530.165	26.66135	138.3272	523.1873	144.8845	538.3329	26.8602	0.2616	0.5821	126.6542	554.962	118.661	525.6053	26.4625	0.4941	0.5499
2022-11-03 13:33:36.397	1049505549	False	7	133.7742	549.994	131.337	532.0598	26.72745	148.5028	559.7539	145.7796	543.6905	26.7773	0.2618	0.5819	119.0457	540.2341	118.7611	529.3315	26.6776	0.4943	0.5499
2022-11-03 13:33:36.431	1049505583	False	7	133.9182	540.9056	131.366	533.2839	26.416800000000002	163.1369	552.3607	149.2958	545.4479	26.6883	0.2622	0.5811	104.6994	529.4506	115.9088	529.407	26.1453	0.4947	0.5493
2022-11-03 13:33:36.464	1049505616	False	7	135.8916	551.8148	131.8687	534.6843	25.91035	158.8903	543.3361	150.9551	545.1001	26.549	0.2626	0.5811	112.8928	560.2936	115.373	534.7179	25.2717	0.4951	0.5492
2022-11-03 13:33:36.497	1049505649	True	7	155.946	559.6492	132.5855	536.0698	25.9679	165.8849	577.5847	153.1959	549.9017	26.3474	0.2628	0.5814	146.007	541.7137	119.8708	535.8431	25.5884	0.4955	0.5498
2022-11-03 13:33:36.531	1049505683	True	7	128.0649	509.1359	132.1712	536.1995	25.433149999999998	142.5126	502.331	151.8619	543.7585	25.8796	0.2628	0.5811	113.6173	515.9407	119.0928	533.3378	24.9867	0.4955	0.5496
2022-11-03 13:33:36.564	1049505716	True	7	121.363	518.9512	132.8068	536.3613	25.6708	148.2194	525.2651	151.4661	541.5499	26.1675	0.2629	0.5807	94.5065	512.6373	116.2245	530.9463	25.1741	0.4955	0.5493
2022-11-03 13:33:36.598	1049505750	True	7	127.8665	537.606	132.9844	536.4125	25.46065	148.7568	525.655	151.1964	539.7746	25.8955	0.2629	0.5805	106.9761	549.557	115.2006	532.9363	25.0258	0.4955	0.5493
2022-11-03 13:33:36.630	1049505782	True	7	132.8035	539.6948	132.7682	536.4131	25.4622	156.3844	548.311	151.7228	540.5228	25.9638	0.263	0.5809	109.2227	531.0787	114.5599	532.7845	24.9606	0.4956	0.5496
2022-11-03 13:33:36.663	1049505815	True	7	266.1756	313.4553	132.4025	534.8695	24.73935	255.6708	347.5779	255.6708	347.5779	25.6325	0.2648	0.578	276.6805	279.3326	276.6805	279.3326	23.8462	0.4973	0.5463
2022-11-03 13:33:36.697	1049505849	False	7	468.8288	83.213	468.8288	83.213	24.7459	468.4003	61.469	468.4003	61.469	25.1551	0.2671	0.5738	469.2574	104.957	469.2574	104.957	24.3367	0.4992	0.5429
2022-11-03 13:33:36.730	1049505882	False	7	462.6825	100.1128	465.7517	91.6736	24.414	469.6861	83.8255	469.044	72.6615	24.6003	0.2667	0.5737	455.6789	116.4	462.4595	110.6858	24.2277	0.499	0.5427
2022-11-03 13:33:36.764	1049505916	False	7	429.7214	92.1226	459.6291	91.9305	24.4232	432.2278	110.538	456.7209	85.3597	24.862	0.2663	0.5742	427.2151	73.7072	450.6499	98.3169	23.9844	0.4988	0.5426
2022-11-03 13:33:36.797	1049505949	False	7	452.4835	98.3967	457.607	92.4165	24.65185	472.2112	105.1127	460.582	90.4044	24.863	0.2662	0.5742	432.7557	91.6808	446.0829	96.6032	24.4407	0.4986	0.5429
2022-11-03 13:33:36.830	1049505982	False	7	465.6781	97.9303	457.0487	92.9418	24.63185	474.9015	102.2319	463.4768	92.8858	24.6521	0.2662	0.574	456.4547	93.6288	448.1192	95.9573	24.6116	0.4987	0.5427
2022-11-03 13:33:36.864	1049506016	False	7	435.9977	80.9202	458.1772	93.9596	24.627850000000002	435.9977	80.9202	435.9977	80.9202	24.7972	0.2662	0.5738	0.0	0.0	0.0	0.0	24.4585	0.4988	0.5423
2022-11-03 13:33:36.897	1049506049	False	7	450.485	90.9453	465.4075	108.6842	24.431849999999997	465.4075	108.6842	465.4075	108.6842	24.6694	0.2661	0.5737	435.5626	73.2064	435.5626	73.2064	24.1943	0.4986	0.5423
2022-11-03 13:33:36.931	1049506083	False	7	423.7014	51.7075	444.5279	80.1595	24.502850000000002	423.7014	51.7075	444.5279	80.1595	24.6725	0.2659	0.5739	0.0	0.0	0.0	0.0	24.3332	0.4986	0.5424
2022-11-03 13:33:36.964	1049506116	False	7	442.5075	91.5486	442.1141	83.5744	24.6535	452.8955	93.8202	447.2936	84.6841	24.7572	0.2657	0.574	432.1194	89.277	432.1194	89.277	24.5498	0.4982	0.5425
2022-11-03 13:33:36.996	1049506148	False	7	428.5179	37.7095	442.2533	79.9791	24.817500000000003	428.5179	37.7095	442.5421	72.817	24.9475	0.2656	0.5738	0.0	0.0	0.0	0.0	24.6875	0.4982	0.5425
2022-11-03 13:33:37.030	1049506182	False	7	117.6738	212.5201	399.9556	95.8185	25.36685	117.9268	228.8273	376.584	104.4103	25.4358	0.2619	0.5765	117.4208	196.2128	274.5694	142.8131	25.2979	0.4944	0.5449
2022-11-03 13:33:37.063	1049506215	False	7	28.5914	275.0841	357.7643	114.5575	25.87885	24.1318	273.644	24.1318	273.644	26.3309	0.2609	0.5772	33.0509	276.5242	193.454	187.6637	25.4268	0.4932	0.5456
2022-11-03 13:33:37.097	1049506249	False	7	35.1357	276.439	93.1524	244.12	25.95365	48.0437	269.7264	48.0437	269.7264	26.3587	0.2609	0.5774	22.2277	283.1517	149.7589	211.9867	25.5486	0.4931	0.5458
2022-11-03 13:33:37.130	1049506282	False	7	42.3382	275.2979	97.8765	243.0906	26.30845	55.6743	284.9017	51.8639	277.3237	26.7958	0.2607	0.5771	29.0022	265.694	124.5747	223.2273	25.8211	0.493	0.5456
2022-11-03 13:33:37.163	1049506315	False	7	40.0694	271.3402	77.4731	262.8315	26.360999999999997	67.5513	292.8146	57.1217	282.5222	26.7885	0.2604	0.5772	12.5875	249.8658	12.5875	249.8658	25.9335	0.4926	0.5455
2022-11-03 13:33:37.197	1049506349	False	7	46.19	277.5542	66.3301	268.4152	26.6768	59.4324	277.2176	57.7293	281.2135	27.1314	0.2601	0.5776	32.9476	277.8908	32.9476	277.8908	26.2222	0.4922	0.5456
2022-11-03 13:33:37.230	1049506382	False	7	-17.4594	720.9119	50.8891	326.3813	27.5582	-12.8055	724.1847	43.4296	371.1792	28.0453	0.2593	0.5828	-22.1132	717.639	5.3821	498.0453	27.0711	0.4902	0.5508
2022-11-03 13:33:37.263	1049506415	False	7	-19.355	707.8483	38.6735	375.9098	27.2333	-2.6333	708.6576	-2.6333	708.6576	27.6952	0.2592	0.5826	-36.0768	707.0389	-8.543	568.3792	26.7714	0.4903	0.5505
2022-11-03 13:33:37.297	1049506449	False	7	-10.2141	706.5592	4.805	657.8512	26.94055	23.8587	702.9755	23.8587	702.9755	27.4694	0.2591	0.5823	-44.2869	710.1428	-17.6463	604.6803	26.4117	0.4904	0.5503
2022-11-03 13:33:37.330	1049506482	False	7	14.7135	715.1709	2.4778	659.5617	27.1996	45.1809	725.5444	34.5334	714.2744	27.4711	0.2591	0.5823	-15.7539	704.7974	-17.3861	625.6577	26.9281	0.4905	0.5502
2022-11-03 13:33:37.364	1049506516	False	7	-4.9063	702.8806	13.0553	682.2153	27.316650000000003	1.8355	685.9479	23.6059	704.8112	27.7539	0.2591	0.5825	-11.648	719.8132	-11.648	719.8132	26.8794	0.4907	0.5504
2022-11-03 13:33:37.396	1049506548	False	7	-73.2391	798.9368	-25.1914	724.4913	27.1931	-45.2255	789.4819	6.2162	726.1461	27.7556	0.2585	0.5834	-101.2526	808.3917	-101.2526	808.3917	26.6306	0.4897	0.5516
2022-11-03 13:33:37.429	1049506581	False	7	-64.4092	776.2638	-31.4127	735.1619	27.10655	-30.2091	759.0532	-1.3083	732.9405	27.6763	0.2584	0.5834	-98.6094	793.4743	-99.9293	800.9235	26.5368	0.4897	0.5514
2022-11-03 13:33:37.463	1049506615	False	7	-46.4576	780.5839	-31.9603	740.1837	27.3014	-15.9702	773.9757	-3.977	740.0887	27.7626	0.2584	0.5835	-76.9451	787.1921	-92.2331	796.3143	26.8402	0.4898	0.5513
2022-11-03 13:33:37.496	1049506648	False	7	-51.1924	772.9517	-41.1349	764.1158	27.088	-17.0898	763.5864	-6.0817	743.7587	27.4487	0.2582	0.5836	-85.2951	782.3169	-90.4521	792.7568	26.7273	0.4897	0.5513
2022-11-03 13:33:37.530	1049506682	False	7	-48.8985	797.9691	-52.9583	773.5705	27.000700000000002	-5.9432	818.6347	-6.2349	753.7565	27.452	0.2581	0.5835	-91.8538	777.3034	-90.7016	789.5761	26.5494	0.4896	0.5512
2022-11-03 13:33:37.563	1049506715	False	7	-38.5456	792.3507	-43.5156	771.5182	27.0638	-18.7882	802.0723	-7.8596	759.7791	27.4936	0.2581	0.5835	-58.3031	782.6292	-85.1489	788.3295	26.634	0.4897	0.5513
2022-11-03 13:33:37.596	1049506748	False	7	-48.4053	716.2906	-31.9504	765.5938	26.6488	-17.1612	700.5588	-9.0146	753.8302	26.9961	0.2581	0.5829	-79.6495	732.0224	-84.2554	779.9537	26.3015	0.4896	0.5507
2022-11-03 13:33:37.630	1049506782	False	7	-62.0177	690.3946	-26.5902	760.9371	26.558500000000002	-26.6577	684.8406	-10.921	747.2318	26.9874	0.258	0.5829	-97.3776	695.9485	-85.8876	768.8189	26.1296	0.4895	0.5507
2022-11-03 13:33:37.663	1049506815	False	7	-68.568	706.3314	-30.8788	759.053	26.4694	-33.5567	681.1533	-13.1911	741.1874	26.837	0.2579	0.583	-103.5793	731.5095	-87.9225	764.1192	26.1018	0.4892	0.5511
2022-11-03 13:33:37.697	1049506849	True	7	-46.6364	705.3173	-32.8264	756.6989	26.1298	-1.8353	694.4527	-12.4175	737.0287	26.6135	0.2578	0.5834	-91.4375	716.1818	-88.2973	758.6185	25.6461	0.4891	0.5512
2022-11-03 13:33:37.730	1049506882	True	7	-72.122	700.5176	-34.8362	754.3918	25.92	-41.4847	682.1427	-14.971	732.3107	26.3322	0.2574	0.5837	-102.7593	718.8925	-89.7367	754.2601	25.5078	0.4888	0.5514
2022-11-03 13:33:37.763	1049506915	True	7	-12.0329	643.069	-32.026	750.3299	25.655900000000003	11.514	630.0824	-13.1143	723.9827	26.0819	0.2579	0.5828	-35.5799	656.0555	-84.7748	744.723	25.2299	0.4892	0.5508
2022-11-03 13:33:37.796	1049506948	True	7	32.3647	519.2411	-33.7237	744.1162	25.45075	61.5416	509.2286	61.5416	509.2286	25.7985	0.2586	0.5809	3.1878	529.2535	3.1878	529.2535	25.103	0.4898	0.5488
2022-11-03 13:33:37.829	1049506981	False	7	24.498	544.9343	24.498	544.9343	25.056800000000003	56.5776	533.1577	56.5776	533.1577	25.4079	0.2583	0.5809	-7.5816	556.711	-7.5816	556.711	24.7057	0.4896	0.5488
2022-11-03 13:33:37.863	1049507015	False	7	47.4413	535.6351	35.9844	540.2788	24.831850000000003	66.4394	510.1995	61.5148	521.6639	25.248	0.2582	0.5806	28.4432	561.0708	10.4538	558.8937	24.4157	0.4896	0.5486
2022-11-03 13:33:37.896	1049507048	False	7	42.1879	530.3163	41.0933	536.2682	24.61285	69.4375	522.4688	64.1753	521.9139	25.0097	0.258	0.5808	14.9382	538.1638	11.9855	551.9581	24.216	0.4895	0.5486
2022-11-03 13:33:37.929	1049507081	False	7	26.9061	513.5848	36.471	536.4454	24.5657	59.9301	478.4715	63.1208	510.9429	24.7619	0.2578	0.5811	-6.1179	548.6982	7.4477	551.1122	24.3695	0.4892	0.5489
2022-11-03 13:33:37.963	1049507115	False	7	16.4046	490.6788	28.1346	538.2237	24.194049999999997	44.9491	467.5526	59.4373	502.0548	24.5627	0.2574	0.5811	-12.1398	513.8051	3.465	543.5128	23.8254	0.4888	0.5488
2022-11-03 13:33:37.997	1049507149	False	7	40.5858	539.6604	26.9592	536.9622	23.97765	82.9576	529.7289	63.4233	506.6374	24.4041	0.2571	0.5811	-1.7859	549.5919	2.5314	544.4664	23.5512	0.4886	0.5486
2022-11-03 13:33:38.030	1049507182	False	7	32.5251	540.3188	38.2576	524.1531	24.02285	58.9056	516.7485	62.7775	508.0636	24.067	0.2567	0.581	6.1447	563.8891	3.0226	547.2736	23.9787	0.4884	0.5485
2022-11-03 13:33:38.063	1049507215	False	7	30.2877	512.3329	25.9431	530.908	23.9172	38.4461	477.707	59.6097	504.0624	23.966	0.2564	0.5811	22.1293	546.9587	5.488	547.2187	23.8684	0.4882	0.5484
